filepath,prediction,label,mad,ssim,dists,l2
./data/c25/DDPM/celebahq_000.png,1,1,0.0
./data/c25/DDPM/celebahq_001.png,1,1,0.0
./data/c25/DDPM/celebahq_002.png,1,1,0.0
./data/c25/DDPM/celebahq_003.png,1,1,0.0
./data/c25/DDPM/celebahq_004.png,1,1,0.0
./data/c25/DDPM/celebahq_005.png,1,1,0.0
./data/c25/DDPM/celebahq_006.png,1,1,0.0
./data/c25/DDPM/celebahq_007.png,1,1,0.0
./data/c25/DDPM/celebahq_008.png,1,1,0.0
./data/c25/DDPM/celebahq_009.png,1,1,0.0
./data/c25/DDPM/celebahq_010.png,1,1,0.0
./data/c25/DDPM/celebahq_011.png,1,1,0.0
./data/c25/DDPM/celebahq_012.png,1,1,0.0
./data/c25/DDPM/celebahq_013.png,1,1,0.0
./data/c25/DDPM/celebahq_014.png,1,1,0.0
./data/c25/DDPM/celebahq_015.png,1,1,0.0
./data/c25/DDPM/celebahq_016.png,1,1,0.0
./data/c25/DDPM/celebahq_017.png,1,1,0.0
./data/c25/DDPM/celebahq_018.png,1,1,0.0
./data/c25/DDPM/celebahq_019.png,1,1,0.0
./data/c25/DDPM/celebahq_020.png,1,1,0.0
./data/c25/DDPM/celebahq_021.png,1,1,0.0
./data/c25/DDPM/celebahq_022.png,1,1,0.0
./data/c25/DDPM/celebahq_023.png,1,1,0.0
./data/c25/DDPM/celebahq_024.png,1,1,0.0
./data/c25/DDPM/celebahq_025.png,1,1,0.0
./data/c25/DDPM/celebahq_026.png,1,1,0.0
./data/c25/DDPM/celebahq_027.png,1,1,0.0
./data/c25/DDPM/celebahq_028.png,1,1,0.0
./data/c25/DDPM/celebahq_029.png,1,1,0.0
./data/c25/DDPM/celebahq_030.png,1,1,0.0
./data/c25/DDPM/celebahq_031.png,1,1,0.0
./data/c25/DDPM/celebahq_032.png,1,1,0.0
./data/c25/DDPM/celebahq_033.png,1,1,0.0
./data/c25/DDPM/celebahq_034.png,1,1,0.0
./data/c25/DDPM/celebahq_035.png,1,1,0.0
./data/c25/DDPM/celebahq_036.png,1,1,0.0
./data/c25/DDPM/celebahq_037.png,1,1,0.0
./data/c25/DDPM/celebahq_038.png,1,1,0.0
./data/c25/DDPM/celebahq_039.png,1,1,0.0
./data/c25/DDPM/celebahq_040.png,1,1,0.0
./data/c25/DDPM/celebahq_041.png,1,1,0.0
./data/c25/DDPM/celebahq_042.png,1,1,0.0
./data/c25/DDPM/celebahq_043.png,1,1,0.0
./data/c25/DDPM/celebahq_044.png,1,1,0.0
./data/c25/DDPM/celebahq_045.png,1,1,0.0
./data/c25/DDPM/celebahq_046.png,1,1,0.0
./data/c25/DDPM/celebahq_047.png,1,1,0.0
./data/c25/DDPM/celebahq_048.png,1,1,0.0
./data/c25/DDPM/celebahq_049.png,1,1,0.0
./data/c25/DDPM/celebahq_050.png,1,1,0.0
./data/c25/DDPM/celebahq_051.png,1,1,0.0
./data/c25/DDPM/celebahq_052.png,1,1,0.0
./data/c25/DDPM/celebahq_053.png,1,1,0.0
./data/c25/DDPM/celebahq_054.png,1,1,0.0
./data/c25/DDPM/celebahq_055.png,1,1,0.0
./data/c25/DDPM/celebahq_056.png,1,1,0.0
./data/c25/DDPM/celebahq_057.png,1,1,0.0
./data/c25/DDPM/celebahq_058.png,1,1,0.0
./data/c25/DDPM/celebahq_059.png,1,1,0.0
./data/c25/DDPM/celebahq_060.png,1,1,0.0
./data/c25/DDPM/celebahq_061.png,1,1,0.0
./data/c25/DDPM/celebahq_062.png,1,1,0.0
./data/c25/DDPM/celebahq_063.png,1,1,0.0
./data/c25/DDPM/celebahq_064.png,1,1,0.0
./data/c25/DDPM/celebahq_065.png,1,1,0.0
./data/c25/DDPM/celebahq_066.png,1,1,0.0
./data/c25/DDPM/celebahq_067.png,1,1,0.0
./data/c25/DDPM/celebahq_068.png,1,1,0.0
./data/c25/DDPM/celebahq_069.png,1,1,0.0
./data/c25/DDPM/celebahq_070.png,1,1,0.0
./data/c25/DDPM/celebahq_071.png,1,1,0.0
./data/c25/DDPM/celebahq_072.png,1,1,0.0
./data/c25/DDPM/celebahq_073.png,1,1,0.0
./data/c25/DDPM/celebahq_074.png,1,1,0.0
./data/c25/DDPM/celebahq_075.png,1,1,0.0
./data/c25/DDPM/celebahq_076.png,1,1,0.0
./data/c25/DDPM/celebahq_077.png,1,1,0.0
./data/c25/DDPM/celebahq_078.png,1,1,0.0
./data/c25/DDPM/celebahq_079.png,1,1,0.0
./data/c25/DDPM/celebahq_080.png,1,1,0.0
./data/c25/DDPM/celebahq_081.png,1,1,0.0
./data/c25/DDPM/celebahq_082.png,1,1,0.0
./data/c25/DDPM/celebahq_083.png,1,1,0.0
./data/c25/DDPM/celebahq_084.png,1,1,0.0
./data/c25/DDPM/celebahq_085.png,1,1,0.0
./data/c25/DDPM/celebahq_086.png,1,1,0.0
./data/c25/DDPM/celebahq_087.png,1,1,0.0
./data/c25/DDPM/celebahq_088.png,1,1,0.0
./data/c25/DDPM/celebahq_089.png,1,1,0.0
./data/c25/DDPM/celebahq_090.png,1,1,0.0
./data/c25/DDPM/celebahq_091.png,1,1,0.0
./data/c25/DDPM/celebahq_092.png,1,1,0.0
./data/c25/DDPM/celebahq_093.png,1,1,0.0
./data/c25/DDPM/celebahq_094.png,1,1,0.0
./data/c25/DDPM/celebahq_095.png,1,1,0.0
./data/c25/DDPM/celebahq_096.png,1,1,0.0
./data/c25/DDPM/celebahq_097.png,1,1,0.0
./data/c25/DDPM/celebahq_098.png,1,1,0.0
./data/c25/DDPM/celebahq_099.png,1,1,0.0
./data/c25/DDPM/celebahq_100.png,1,1,0.0
./data/c25/DDPM/celebahq_1000.png,1,1,0.0
./data/c25/DDPM/celebahq_1001.png,1,1,0.0
./data/c25/DDPM/celebahq_1002.png,1,1,0.0
./data/c25/DDPM/celebahq_1003.png,1,1,0.0
./data/c25/DDPM/celebahq_1004.png,1,1,0.0
./data/c25/DDPM/celebahq_1005.png,1,1,0.0
./data/c25/DDPM/celebahq_1006.png,1,1,0.0
./data/c25/DDPM/celebahq_1007.png,1,1,0.0
./data/c25/DDPM/celebahq_1008.png,1,1,0.0
./data/c25/DDPM/celebahq_1009.png,1,1,0.0
./data/c25/DDPM/celebahq_101.png,1,1,0.0
./data/c25/DDPM/celebahq_1010.png,1,1,0.0
./data/c25/DDPM/celebahq_1011.png,1,1,0.0
./data/c25/DDPM/celebahq_1012.png,1,1,0.0
./data/c25/DDPM/celebahq_1013.png,1,1,0.0
./data/c25/DDPM/celebahq_1014.png,1,1,0.0
./data/c25/DDPM/celebahq_1015.png,1,1,0.0
./data/c25/DDPM/celebahq_1016.png,1,1,0.0
./data/c25/DDPM/celebahq_1017.png,1,1,0.0
./data/c25/DDPM/celebahq_1018.png,1,1,0.0
./data/c25/DDPM/celebahq_1019.png,1,1,0.0
./data/c25/DDPM/celebahq_102.png,1,1,0.0
./data/c25/DDPM/celebahq_1020.png,1,1,0.0
./data/c25/DDPM/celebahq_1021.png,1,1,0.0
./data/c25/DDPM/celebahq_1022.png,1,1,0.0
./data/c25/DDPM/celebahq_1023.png,1,1,0.0
./data/c25/DDPM/celebahq_1024.png,1,1,0.0
./data/c25/DDPM/celebahq_1025.png,1,1,0.0
./data/c25/DDPM/celebahq_1026.png,1,1,0.0
./data/c25/DDPM/celebahq_1027.png,1,1,0.0
./data/c25/DDPM/celebahq_1028.png,1,1,0.0
./data/c25/DDPM/celebahq_1029.png,1,1,0.0
./data/c25/DDPM/celebahq_103.png,1,1,0.0
./data/c25/DDPM/celebahq_1030.png,1,1,0.0
./data/c25/DDPM/celebahq_1031.png,1,1,0.0
./data/c25/DDPM/celebahq_1032.png,1,1,0.0
./data/c25/DDPM/celebahq_1033.png,1,1,0.0
./data/c25/DDPM/celebahq_1034.png,1,1,0.0
./data/c25/DDPM/celebahq_1035.png,1,1,0.0
./data/c25/DDPM/celebahq_1036.png,1,1,0.0
./data/c25/DDPM/celebahq_1037.png,1,1,0.0
./data/c25/DDPM/celebahq_1038.png,1,1,0.0
./data/c25/DDPM/celebahq_1039.png,1,1,0.0
./data/c25/DDPM/celebahq_104.png,1,1,0.0
./data/c25/DDPM/celebahq_1040.png,1,1,0.0
./data/c25/DDPM/celebahq_1041.png,1,1,0.0
./data/c25/DDPM/celebahq_1042.png,1,1,0.0
./data/c25/DDPM/celebahq_1043.png,1,1,0.0
./data/c25/DDPM/celebahq_1044.png,1,1,0.0
./data/c25/DDPM/celebahq_1045.png,1,1,0.0
./data/c25/DDPM/celebahq_1046.png,1,1,0.0
./data/c25/DDPM/celebahq_1047.png,1,1,0.0
./data/c25/DDPM/celebahq_1048.png,1,1,0.0
./data/c25/DDPM/celebahq_1049.png,1,1,0.0
./data/c25/DDPM/celebahq_105.png,1,1,0.0
./data/c25/DDPM/celebahq_1050.png,1,1,0.0
./data/c25/DDPM/celebahq_1051.png,1,1,0.0
./data/c25/DDPM/celebahq_1052.png,1,1,0.0
./data/c25/DDPM/celebahq_1053.png,1,1,0.0
./data/c25/DDPM/celebahq_1054.png,1,1,0.0
./data/c25/DDPM/celebahq_1055.png,1,1,0.0
